game_id,shot_made_flag,shot_type,game_date,matchup,opponent,game_score
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,1,2,11/12/00,LAL vs. HOU,HOU,2
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,1,2,11/12/00,LAL vs. HOU,HOU,2
20000098,1,2,11/12/00,LAL vs. HOU,HOU,2
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000098,0,2,11/12/00,LAL vs. HOU,HOU,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,3,11/14/00,LAL vs. DEN,DEN,0
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,3,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,1,3,11/14/00,LAL vs. DEN,DEN,3
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,1,2,11/14/00,LAL vs. DEN,DEN,2
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000108,0,2,11/14/00,LAL vs. DEN,DEN,0
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,3,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,3,11/16/00,LAL @ SAC,SAC,0
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,0,3,11/16/00,LAL @ SAC,SAC,0
20000124,0,3,11/16/00,LAL @ SAC,SAC,0
20000124,1,3,11/16/00,LAL @ SAC,SAC,3
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000124,0,2,11/16/00,LAL @ SAC,SAC,0
20000124,1,2,11/16/00,LAL @ SAC,SAC,2
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,0,3,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,1,3,11/18/00,LAL @ DEN,DEN,3
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,3,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,1,3,11/18/00,LAL @ DEN,DEN,3
20000140,1,3,11/18/00,LAL @ DEN,DEN,3
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,0,3,11/18/00,LAL @ DEN,DEN,0
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000140,1,2,11/18/00,LAL @ DEN,DEN,2
20000140,0,2,11/18/00,LAL @ DEN,DEN,0
20000147,0,3,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,3,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,1,2,11/19/00,LAL vs. CHI,CHI,2
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000147,0,2,11/19/00,LAL vs. CHI,CHI,0
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,0,2,11/22/00,LAL vs. GSW,GSW,0
20000168,0,3,11/22/00,LAL vs. GSW,GSW,0
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,0,2,11/22/00,LAL vs. GSW,GSW,0
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,3,11/22/00,LAL vs. GSW,GSW,3
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,3,11/22/00,LAL vs. GSW,GSW,3
20000168,0,2,11/22/00,LAL vs. GSW,GSW,0
20000168,0,2,11/22/00,LAL vs. GSW,GSW,0
20000168,0,2,11/22/00,LAL vs. GSW,GSW,0
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000168,1,2,11/22/00,LAL vs. GSW,GSW,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,0,3,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,1,3,11/24/00,LAL vs. MIN,MIN,3
20000180,0,2,11/24/00,LAL vs. MIN,MIN,0
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000180,1,2,11/24/00,LAL vs. MIN,MIN,2
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,1,3,11/27/00,LAL @ LAC,LAC,3
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,1,3,11/27/00,LAL @ LAC,LAC,3
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,0,3,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,0,3,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000198,1,2,11/27/00,LAL @ LAC,LAC,2
20000198,0,2,11/27/00,LAL @ LAC,LAC,0
20000206,1,3,11/28/00,LAL vs. IND,IND,3
20000206,1,3,11/28/00,LAL vs. IND,IND,3
20000206,1,2,11/28/00,LAL vs. IND,IND,2
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,1,2,11/28/00,LAL vs. IND,IND,2
20000206,1,2,11/28/00,LAL vs. IND,IND,2
20000206,0,3,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,1,2,11/28/00,LAL vs. IND,IND,2
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,1,2,11/28/00,LAL vs. IND,IND,2
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,0,3,11/28/00,LAL vs. IND,IND,0
20000206,0,2,11/28/00,LAL vs. IND,IND,0
20000206,1,3,11/28/00,LAL vs. IND,IND,3
20000206,0,3,11/28/00,LAL vs. IND,IND,0
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000222,0,3,11/30/00,LAL @ SEA,SEA,0
20000222,0,3,11/30/00,LAL @ SEA,SEA,0
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,0,3,11/30/00,LAL @ SEA,SEA,0
20000222,0,2,11/30/00,LAL @ SEA,SEA,0
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000222,0,3,11/30/00,LAL @ SEA,SEA,0
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000222,1,2,11/30/00,LAL @ SEA,SEA,2
20000230,0,3,12/1/00,LAL vs. SAS,SAS,0
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,0,3,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,1,3,12/1/00,LAL vs. SAS,SAS,3
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,1,3,12/1/00,LAL vs. SAS,SAS,3
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000230,0,2,12/1/00,LAL vs. SAS,SAS,0
20000230,1,2,12/1/00,LAL vs. SAS,SAS,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,3,12/3/00,LAL vs. DAL,DAL,3
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,0,3,12/3/00,LAL vs. DAL,DAL,0
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,3,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,1,2,12/3/00,LAL vs. DAL,DAL,2
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000246,0,2,12/3/00,LAL vs. DAL,DAL,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,3,12/5/00,LAL vs. PHI,PHI,0
20000258,0,3,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,0,3,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,3,12/5/00,LAL vs. PHI,PHI,3
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,0,2,12/5/00,LAL vs. PHI,PHI,0
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000258,1,2,12/5/00,LAL vs. PHI,PHI,2
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,1,3,12/6/00,LAL @ GSW,GSW,3
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,3,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,1,3,12/6/00,LAL @ GSW,GSW,3
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,3,12/6/00,LAL @ GSW,GSW,0
20000267,0,3,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,2,12/6/00,LAL @ GSW,GSW,0
20000267,0,3,12/6/00,LAL @ GSW,GSW,0
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,1,2,12/6/00,LAL @ GSW,GSW,2
20000267,0,3,12/6/00,LAL @ GSW,GSW,0
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
20000280,0,2,12/8/00,LAL vs. SEA,SEA,0
20000280,1,2,12/8/00,LAL vs. SEA,SEA,2
